ID_file;id_tipo_de_file;id_departamento;id_mercado;ID_Vendedor;Vendedor;ID_cliente;Cliente;id_grupo;grupo_cliente;Pasajero;cantidad_de_paxs;fecha_alta;fecha_salida;fecha_regreso;ID_destino;De_nombre;ID_producto;Pro_nombre;tarifa_total_ml;venta_total_ml;iva_total_ml;facturado_ml;iva_facturado_ml;pendiente_fc_ml;costo_total_ml;renta_ml;cobrado_ml;a_cobrar_ml;ID_zona
6099;PN;AER;GEN;DC;DEB;166;PRE;AGT;AGENCIAS;DI ;2;26/11/2024 12:05;14/12/2024 00:00;20/12/2024 00:00;SCL;SANTIAGO DE CHILE;AER;AER   .AEREOS;0;683109,05;0;683109,05;0;0;700619,4;-17510,35;691090,85;-7981,8;SUD
6100;PN;TER;GEN;DZ;DAI;773;URB;PAR;PARTICULARES;;0;26/11/2024 12:10;19/3/2025 00:00;10/4/2025 00:00;ESP;ESPANA;AER;AER   .AEREOS;0;4991220;0;4991220;0;0;4913168;78052;4991220;0;EUR
6101;PN;AER;GEN;DC;DEB;166;PRE;AGT;AGENCIAS;COR;1;26/11/2024 12:13;24/8/2025 00:00;;BUE;BUENOS AIRES;AER;AER   .AEREOS;0;664376,57;0;664376,57;0;0;681414,5;-17037,93;672139,49;-7762,92;NAC
6103;PN;AER;GEN;MS;MAR;7471;CAD;AGT;AGENCIAS;CRU;3;26/11/2024 12:24;15/2/2025 00:00;22/2/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;3259851,66;0;3259851,66;0;0;3025295,52;234556,14;3259851,66;0;CAR
6104;PN;AER;GEN;DC;DEB;882;Eli;AGT;AGENCIAS;ALV;2;26/11/2024 12:40;16/7/2025 00:00;24/7/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;1950940,55;0;1950940,55;0;0;2000965,72;-50025,17;1974686,18;-23745,63;CAR
6105;PN;TER;GEN;PT;PAO;8;ELI;PAR;PARTICULARES;eli;2;26/11/2024 12:45;12/2/2025 00:00;15/2/2025 00:00;BRALUN;BRASIL;TER;TER   .TERRESTRES;0;-53,49;0;-53,49;0;0;0;0;-5874,91;5821,42;LUNMIL
6106;PN;TER;GEN;LC;LUC;1345;BUL;PAR;PARTICULARES;;0;26/11/2024 13:04;9/5/2025 00:00;21/5/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;1964600;0;1964600;0;0;1937204,32;15995,68;1964600;0;CAR
6107;PN;TER;GEN;LC;LUC;1345;BUL;PAR;PARTICULARES;BUL;2;26/11/2024 14:15;9/5/2025 00:00;20/5/2025 00:00;CUN;CANCUN;TER;TER   .TERRESTRES;3018943,94;3021491,94;125004,06;3021491,94;125004,06;0;2423724,16;595219,78;3075544;70952;CAR
6108;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;GAR;2;26/11/2024 15:33;15/1/2025 00:00;27/1/2025 00:00;BUE;BUENOS AIRES;AER;AER   .AEREOS;0;4128213,18;0;4128213,18;0;0;3848127,92;280085,26;4128213,18;0;NAC
6109;PN;AER;GEN;DC;DEB;166;PRE;AGT;AGENCIAS;AMA;2;26/11/2024 15:40;22/4/2025 00:00;7/5/2025 00:00;EX;EXOTICOS;AER;AER   .AEREOS;0;1873083,68;0;1873083,68;0;0;1921106,2;-48022,52;1894969,76;-21886,08;SALGRU
6110;PN;TER;GEN;PT;PAO;1090;TAL;PAR;PARTICULARES;;0;26/11/2024 15:47;28/3/2025 00:00;11/5/2025 00:00;ESP;ESPANA;AER;AER   .AEREOS;0;1345370;0;1345370;0;0;1352353,6;-6983,6;1345370;0;EUR
6111;PN;AER;GEN;DC;DEB;166;PRE;AGT;AGENCIAS;IGL;2;26/11/2024 16:16;4/3/2025 00:00;14/3/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;1019153,72;0;1019153,72;0;0;1045280,6;-26126,88;1031062,04;-11908,32;BRA
6112;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;DEL;4;26/11/2024 16:23;1/1/2025 00:00;10/1/2025 00:00;FLN;FLORIANOPOLIS;AER;AER   .AEREOS;0;2960214,53;0;2960214,53;0;0;3036120,1;-75905,57;2960214,53;0;REG
6113;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;BER;1;26/11/2024 16:42;31/1/2025 00:00;13/2/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;3223434,63;0;3223434,63;0;0;3306087,59;-82652,96;3223434,63;0;USA
6114;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;GOR;1;26/11/2024 16:49;24/1/2025 00:00;13/2/2025 00:00;MIA;MIAMI;AER;AER   .AEREOS;0;2102987,9;0;2102987,9;0;0;2156905,4;-53917,5;2102987,9;0;SALGRU
6115;PN;AER;GEN;DC;DEB;1342;ani;AGT;AGENCIAS;ENR;4;26/11/2024 17:25;19/7/2025 00:00;1/8/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;4715716,98;0;4715716,98;0;0;4871957,06;-121802,03;4766226,12;-50509,14;CAR
6116;PN;INT;GEN;DZ;DAI;764;MEY;PAR;PARTICULARES;mey;12;26/11/2024 17:30;10/1/2025 00:00;18/1/2025 00:00;REPDOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;339669;339669;9823;339669;9823;0;292911,52;46757,48;349492;0;CAR
6117;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;GOR;1;26/11/2024 17:55;24/1/2025 00:00;6/2/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;1851886,4;0;1851886,4;0;0;1899374,88;-47488,48;1851886,4;0;CAR
6118;PN;INT;GEN;DZ;DAI;497;FER;AGT;AGENCIAS;HOR;2;26/11/2024 18:15;22/3/2025 00:00;29/3/2025 00:00;BRALUN;BRASIL;TER;TER   .TERRESTRES;1422298,02;1278572,02;14972,32;1278572,02;14972,32;0;1276627,18;1944,84;1293544,34;0;LUNMIL
6119;PN;TER;GEN;DZ;DAI;1346;bes;PAR;PARTICULARES;bes;1;27/11/2024 09:47;21/6/2025 00:00;;ESP;ESPANA;AER;AER   .AEREOS;0;806980;0;806980;0;0;806671,6;308,4;806980;0;EUR
6120;PN;TER;GEN;INT;A D;1311;HEM;AGT;AGENCIAS;Men;2;27/11/2024 11:00;16/1/2025 00:00;23/1/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;BRA
6121;PN;TER;GEN;DZ;DAI;924;ber;PAR;PARTICULARES;ber;1;27/11/2024 11:06;20/1/2025 00:00;;ESP;ESPANA;AER;AER   .AEREOS;0;534300;0;534300;0;0;520839,75;13460,25;534300;0;EUR
6122;PN;AER;GEN;MS;MAR;7515;CAP;AGT;AGENCIAS;CAS;4;27/11/2024 11:14;28/12/2024 00:00;7/1/2025 00:00;BOG;BOGOTA;AER;AER   .AEREOS;0;5352962,55;0;5352962,55;0;0;4989782,2;363180,35;5352962,55;0;REG
6123;PN;AER;GEN;DC;DEB;1332;ZUB;AGT;AGENCIAS;ROM;1;27/11/2024 11:18;1/1/2025 00:00;5/1/2025 00:00;FLN;FLORIANOPOLIS;AER;AER   .AEREOS;0;564552,17;0;564552,17;0;0;579022,6;-14470,43;570598,98;-6046,81;REG
6124;PN;TER;GEN;BB;BET;335;GOD;PAR;PARTICULARES;;0;27/11/2024 12:26;5/1/2025 00:00;6/2/2025 00:00;BCN;BARCELONA;AER;AER   .AEREOS;0;2679355;0;2679355;0;0;2772941,24;-111690,34;2679355;0;EUR
6125;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;APA;1;27/11/2024 12:44;9/12/2024 00:00;16/4/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;1274110,28;0;1274110,28;0;0;1316959,26;-32928,9;1288370,39;-14260,11;USA
6126;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;QUI;3;27/11/2024 12:59;28/11/2024 00:00;3/12/2024 00:00;COLLUN;COLOMBIA;AER;AER   .AEREOS;0;3302812,75;0;3302812,75;0;0;3070324,13;232488,62;3302812,75;0;LUNMIL
6128;PN;AER;GEN;MS;MAR;856;TUR;AGT;AGENCIAS;FAR;2;27/11/2024 13:11;4/6/2025 00:00;25/6/2025 00:00;MIA;MIAMI;AER;AER   .AEREOS;0;2182564,13;0;2182564,13;0;0;2238532,05;-55967,92;2182564,13;0;SALGRU
6129;PN;TER;GEN;DZ;DAI;7545;KIE;AGT;AGENCIAS;Fin;2;27/11/2024 14:00;5/1/2025 00:00;7/1/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;USA
6130;PN;INT;GEN;DZ;DAI;1311;HEM;AGT;AGENCIAS;MEN;2;27/11/2024 14:15;16/1/2025 00:00;23/1/2025 00:00;BRALUN;BRASIL;TER;TER   .TERRESTRES;0;0;0;0;0;0;0;0;0;0;LUNMIL
6131;PN;INT;GEN;BB;BET;79;COM;EMP;EMPRESA;LIM;1;27/11/2024 14:22;17/1/2025 00:00;9/2/2025 00:00;MIA;MIAMI;AER;AER   .AEREOS;0;1849500;0;1849500;0;0;1894617,53;-45117,53;1849500;0;SALGRU
6132;PN;AER;GEN;BA;BEL;212;TRA;PAR;PARTICULARES;TRA;3;27/11/2024 15:02;16/3/2025 00:00;23/3/2025 00:00;BRALUN;BRASIL;AER;AER   .AEREOS;0;1834087,5;0;1834087,5;0;0;1748085,75;86001,75;1834087,5;0;LUNMIL
6133;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;OJE;1;27/11/2024 15:07;25/11/2024 00:00;;CAN;CANADA;AER;AER   .AEREOS;0;629460,07;0;629460,07;0;0;645596,65;-16136,58;637125,19;-7665,12;AME
6134;PN;AER;GEN;DC;DEB;1342;ani;AGT;AGENCIAS;CAR;7;27/11/2024 15:35;10/1/2025 00:00;17/1/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;0;0;0;0;0;0;0;0;0;BRA
6135;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;PED;2;27/11/2024 16:00;21/2/2025 00:00;1/3/2025 00:00;NATALL;NATAL;AER;AER   .AEREOS;0;1262181;0;1262181;0;0;1294547,25;-32366,25;1262181;0;BRA
6136;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;GRA;6;27/11/2024 16:08;21/1/2025 00:00;28/1/2025 00:00;SSA;SALVADOR DE BAHIA;AER;AER   .AEREOS;0;8317252,88;0;8317252,88;0;0;8530510,5;-213257,62;8317252,88;0;BRA
6137;PN;INT;GEN;PT;PAO;879;Rub;PAR;PARTICULARES;Rub;4;27/11/2024 16:30;11/1/2025 00:00;14/1/2025 00:00;REPDOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;546977,06;546977,06;3198,94;546977,06;3198,94;0;531732,6;15244,46;550176;0;CAR
6138;PN;INT;GEN;PT;PAO;879;Rub;PAR;PARTICULARES;Rub;4;27/11/2024 16:45;1/1/2025 00:00;1/1/2025 00:00;REPDOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;67430,38;67430,38;787,13;67430,38;787,13;0;63673,17;3757,21;68217,5;0,01;CAR
6139;PN;INT;GEN;PT;PAO;879;Rub;PAR;PARTICULARES;Rub;4;27/11/2024 16:45;11/1/2025 00:00;11/1/2025 00:00;REPDOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;252946,41;252946,41;2181,09;252946,41;2181,09;0;247775,69;5170,72;255127,5;0;CAR
6140;PN;AER;GEN;DC;DEB;1347;Isc;AGT;AGENCIAS;GAT;1;27/11/2024 16:47;20/12/2024 00:00;18/3/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;2004861,45;0;0;0;2004861,45;1861511,48;143349,97;2004861,45;0;EUR
6141;PN;TER;GEN;PT;PAO;300;CAS;PAR;PARTICULARES;CAS;2;27/11/2024 17:41;9/4/2025 00:00;1/5/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;4655250;0;4655250;0;0;4521000;102750;4655250;0;EUR
6142;PN;TER;GEN;DZ;DAI;7545;KIE;AGT;AGENCIAS;FIN;2;27/11/2024 17:45;4/1/2025 00:00;6/1/2025 00:00;NYC;NEW YORK;TER;TER   .TERRESTRES;355216,27;319319,11;3734,55;319319,11;3734,55;0;301515,37;17803,75;323053,66;0;USA
6143;PN;AER;GEN;AM;Ama;227;AGI;AGT;AGENCIAS;BAR;4;28/11/2024 09:56;9/2/2025 00:00;19/2/2025 00:00;MCZ;MACEIO;AER;AER   .AEREOS;0;2184075;0;2184075;0;0;2128158;55917;2184075;0;BRA
6145;PN;AER;GEN;DC;DEB;1342;ani;AGT;AGENCIAS;BER;5;28/11/2024 10:29;24/2/2025 00:00;5/3/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;5237773,73;0;5237773,73;0;0;5372078,25;-134304,52;5237773,73;0;CAR
6146;PN;AER;GEN;AM;Ama;166;PRE;AGT;AGENCIAS;BEL;1;28/11/2024 10:36;4/12/2024 00:00;16/12/2024 00:00;REPDOM;REPUBLICA DOMINICANA;AER;AER   .AEREOS;0;1881369,08;0;1881369,08;0;0;1632148,95;248595,38;1901834,42;-20465,34;CAR
6147;PN;AER;GEN;MS;MAR;166;PRE;AGT;AGENCIAS;GAL;2;28/11/2024 10:42;9/12/2024 00:00;12/12/2024 00:00;SAO;SAO PABLO;AER;AER   .AEREOS;0;1303363,2;0;1303363,2;0;0;1336777,5;-33414,3;1317950,72;-14587,52;EDM
6148;PN;INT;GEN;PT;PAO;992;LUR;PAR;PARTICULARES;LUR;6;28/11/2024 11:30;9/5/2025 00:00;13/5/2025 00:00;EUR;EUROPA;TER;TER   .TERRESTRES;1836651,3;1836651,3;51311,2;1836651,3;51311,2;0;1592312,75;244338,55;1887962,5;0;EUR
6149;PN;TER;GEN;DZ;DAI;1094;dem;PAR;PARTICULARES;dem;5;28/11/2024 11:41;2/3/2025 00:00;27/3/2025 00:00;EUR;EUROPA;TER;TER   .TERRESTRES;631582,94;631582,94;44152,46;631582,94;44152,46;0;434355,52;197227,42;675735,4;0;EUR
6150;PN;AER;GEN;AM;Ama;166;PRE;AGT;AGENCIAS;ARI;1;28/11/2024 11:41;22/4/2025 00:00;22/5/2025 00:00;ESP;ESPANA;AER;AER   .AEREOS;0;1246408,88;0;1246408,88;0;0;1271841,6;-25432,72;1259745,94;-13337,06;EUR
6151;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;DE ;6;28/11/2024 11:46;27/2/2025 00:00;7/3/2025 00:00;CTG;CARTAGENA;AER;AER   .AEREOS;0;802127,84;0;802127,84;0;0;818493,6;-16365,76;811101,06;-8973,22;CAR
6152;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;FAZ;2;28/11/2024 11:51;26/12/2024 00:00;20/1/2025 00:00;MIA;MIAMI;AER;AER   .AEREOS;0;3928450,05;0;3928450,05;0;0;3662990,16;265459,89;3928450,05;0;SALGRU
6153;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;SAM;1;28/11/2024 12:01;24/4/2025 00:00;8/6/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;1284043,96;0;1284043,96;0;0;1310247,68;-26203,72;1298408,27;-14364,31;USA
6154;PN;AER;GEN;OG;ORI;1350;FRU;PAR;PARTICULARES;FRU;3;28/11/2024 12:38;12/2/2025 00:00;20/2/2025 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;2856600;0;2856600;0;0;2699671,92;137608,08;2856600;0;BRA
6155;PN;AER;GEN;LC;LUC;1351;FER;PAR;PARTICULARES;;0;28/11/2024 14:06;18/6/2025 00:00;5/7/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;2142450;0;2142450;0;0;1974061,77;154933,23;2142450;0;EUR
6156;PN;AER;GEN;LC;LUC;1351;FER;PAR;PARTICULARES;;0;28/11/2024 14:07;4/7/2025 00:00;4/7/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;207000;0;207000;0;0;181314,27;24385,73;207000;0;EUR
6157;PN;AER;GEN;BC;BRE;166;PRE;AGT;AGENCIAS;SAM;1;28/11/2024 14:18;27/2/2025 00:00;7/3/2025 00:00;CTG;CARTAGENA;AER;AER   .AEREOS;0;4351523,72;0;4351523,72;0;0;4391204,8;-87822,04;4351523,72;0;CAR
6158;PN;AER;GEN;MS;MAR;7471;CAD;AGT;AGENCIAS;CIA;1;28/11/2024 14:41;8/4/2025 00:00;26/4/2025 00:00;MAD;MADRID;AER;AER   .AEREOS;0;1262913,75;0;1262913,75;0;0;1177574;85339,75;1262913,75;0;LGBEMI
6159;PN;INT;GEN;DZ;DAI;497;FER;AGT;AGENCIAS;gar;4;28/11/2024 15:15;15/2/2025 00:00;23/2/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;2647498,95;2379961,8;27851,85;2379961,8;27851,85;0;2247305,85;132655,95;2407813,65;0;BRA
6160;PN;AER;GEN;AM;Ama;7544;LON;AGT;AGENCIAS; GI;3;28/11/2024 15:28;13/1/2025 00:00;23/1/2025 00:00;CTG;CARTAGENA;AER;AER   .AEREOS;0;5098653,84;0;5098653,84;0;0;5202708;-104054,16;5098653,84;0;CAR
6161;PN;INT;GEN;BB;BET;1352;RIC;PAR;PARTICULARES;RIC;4;28/11/2024 16:45;8/1/2025 00:00;11/1/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;413626,5;413626,5;6384;413626,5;6384;0;383250;30376,5;409105,5;10905;BRA
6162;PN;INT;GEN;BB;BET;1352;RIC;PAR;PARTICULARES;RIC;4;28/11/2024 16:45;8/1/2025 00:00;11/1/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;50124,69;50124,69;1846,78;0;0;51971,47;41330,52;8794,17;51975;-3,53;BRA
6163;PN;AER;GEN;DC;DEB;166;PRE;AGT;AGENCIAS;GON;2;28/11/2024 17:37;17/7/2025 00:00;3/8/2025 00:00;MIA;MIAMI;AER;AER   .AEREOS;0;2803018,05;0;2803018,05;0;0;2613607,76;189410,29;2803018,05;0;SALGRU
6164;PN;TER;GEN;LC;LUC;962;PER;EMP;EMPRESA;;0;28/11/2024 17:39;14/1/2025 00:00;18/1/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;285318,45;285318,45;8621,55;285318,45;8621,55;0;244260;41058,45;293940;0;USA
6165;PN;AER;GEN;DC;DEB;1330;AND;AGT;AGENCIAS;AVI;2;28/11/2024 17:43;23/5/2025 00:00;2/6/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;1629980,1;0;1629980,1;0;0;1519836,32;110143,78;1629980,1;0;CAR
6166;PN;TER;GEN;DZ;DAI;1353;DOM;PAR;PARTICULARES;DOM;1;29/11/2024 09:40;26/1/2025 00:00;18/2/2025 00:00;ASI;ASIA;AER;AER   .AEREOS;0;2062000;0;2062000;0;0;2070701,64;-8701,64;2062000;0;SALGRU
6167;PN;TER;GEN;DZ;DAI;715;CIC;PAR;PARTICULARES;CIC;1;29/11/2024 10:00;31/3/2025 00:00;17/4/2025 00:00;ASI;ASIA;AER;AER   .AEREOS;0;2725525;0;2725525;0;0;2727582;-2057;2725525;0;SALGRU
6168;PN;AER;GEN;MS;MAR;7545;KIE;AGT;AGENCIAS;MUN;4;29/11/2024 10:02;15/12/2024 00:00;;MDZ;MENDOZA;AER;AER   .AEREOS;0;1558509,68;0;1558509,68;0;0;1590316;-31806,32;1558509,68;0;ARG
6169;PN;TER;GEN;BB;BET;1354;SAN;PAR;PARTICULARES;;0;29/11/2024 10:18;24/2/2025 00:00;16/3/2025 00:00;AUS;AUSTRALIA;AER;AER   .AEREOS;0;6803235;0;6803235;0;0;6334536;419424;6803235;0;MOE
6170;PN;AER;GEN;DC;DEB;1332;ZUB;AGT;AGENCIAS;GUE;2;29/11/2024 10:17;25/5/2025 00:00;1/6/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;561417,01;0;561417,01;0;0;572874,5;-11457,49;566602,68;-5185,67;BRA
6171;PN;AER;GEN;DC;DEB;1332;ZUB;AGT;AGENCIAS;DEM;1;29/11/2024 10:33;7/4/2025 00:00;14/4/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;1037941,63;0;1037941,63;0;0;1059128,73;-21187,1;1047528,84;-9587,21;CAR
6172;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;JIM;2;29/11/2024 10:41;1/9/2025 00:00;25/9/2025 00:00;MAD;MADRID;AER;AER   .AEREOS;0;4069219,11;0;4069219,11;0;0;4152260,2;-83041,09;4069219,11;0;LGBEMI
6173;PN;AER;GEN;AM;Ama;166;PRE;AGT;AGENCIAS;ESC;1;29/11/2024 10:54;8/12/2024 00:00;7/4/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;1428247,1;0;1428247,1;0;0;1457394,79;-29147,69;1443522,47;-15275,37;USA
6174;PN;INT;GEN;INT;A D;1311;HEM;AGT;AGENCIAS;Men;3;29/11/2024 11:30;16/1/2025 00:00;23/1/2025 00:00;BRA;BRASIL;HOTEL;HOTEL .HOTELES;1789470;1608643,26;18829,26;1608643,26;18829,26;0;1518967,98;89675,28;1627472,52;0;BRA
6175;PN;AER;GEN;DC;DEB;1332;ZUB;AGT;AGENCIAS;BAC;6;29/11/2024 11:41;7/4/2025 00:00;14/4/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;4978269,12;0;4978269,12;0;0;5079864,35;-101595,23;5026847,6;-48578,48;CAR
6176;PN;AER;GEN;OG;ORI;1355;SAN;PAR;PARTICULARES;;0;29/11/2024 13:17;24/3/2025 00:00;30/4/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;1151920;0;1151920;0;0;1168890,25;-16970,25;1151920;0;EUR
6177;PN;TER;GEN;DZ;DAI;1064;PRL;PAR;PARTICULARES;;0;29/11/2024 13:40;2/8/2025 00:00;22/8/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;0;12843480;0;12843480;0;0;12574441;199529;12826050;17430;EUR
6178;PN;TER;GEN;INT;A D;1356;VIL;PAR;PARTICULARES;;0;29/11/2024 14:34;19/11/2024 00:00;18/2/2025 00:00;EUR;EUROPA;TER;TER   .TERRESTRES;253077,56;253077,56;13900,51;253077,56;13900,51;0;186884,65;66192,91;266978,07;0;EUR
6179;PN;TER;GEN;BB;BET;1352;RIC;PAR;PARTICULARES;;0;29/11/2024 14:37;8/1/2025 00:00;20/1/2025 00:00;BRALUN;BRASIL;AER;AER   .AEREOS;0;3781960;0;3781960;0;0;3766180,8;-24260,8;3781960;0;LUNMIL
6180;PN;INT;GEN;SL;SOL;1299;ALA;PAR;PARTICULARES;ALA;6;29/11/2024 16:00;8/5/2025 00:00;15/5/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;6509503,63;6509503,63;185967,29;6196166,73;177015,78;322288,41;5597366,01;912137,62;6373182,5;322288,42;USA
6181;PN;AER;GEN;DC;DEB;1332;ZUB;AGT;AGENCIAS;ALV;5;29/11/2024 16:23;27/7/2025 00:00;11/8/2025 00:00;NYC;NEW YORK;AER;AER   .AEREOS;0;5001502,94;0;5001502,94;0;0;5103571,28;-102068,34;5054994,95;-53492,01;USA
6182;PN;AER;GEN;MS;MAR;193;CHA;AGT;AGENCIAS;BOR;1;29/11/2024 16:27;8/1/2025 00:00;;CUN;CANCUN;AER;AER   .AEREOS;0;421067,9;0;421067,9;0;0;429655,88;-8587,98;421067,9;0;CAR
6183;PN;AER;GEN;MS;MAR;7529;BIO;AGT;AGENCIAS;BRA;2;29/11/2024 16:32;18/3/2025 00:00;31/3/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;2766850,13;0;2766850,13;0;0;2823314,78;-56464,65;2766850,13;0;CAR
6184;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;BEN;5;29/11/2024 16:41;5/2/2025 00:00;14/2/2025 00:00;BPSSEG;PORTO SEGURO;AER;AER   .AEREOS;0;4243385,3;0;4243385,3;0;0;4329985;-86599,7;4243385,3;0;BRA
6185;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;FRA;2;29/11/2024 16:50;15/1/2025 00:00;26/1/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;3255020,61;0;3255020,61;0;0;3050099,03;204921,58;3255020,61;0;CAR
6186;PN;INT;GEN;SL;SOL;1299;ALA;PAR;PARTICULARES;ALA;6;29/11/2024 17:00;15/5/2025 00:00;18/5/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;1667931,35;1667931,35;50200,16;1667931,35;50200,16;0;1567224,71;100706,64;1730872,5;-12740,99;USA
6187;PN;AER;GEN;AM;Ama;7544;LON;AGT;AGENCIAS;BAL;1;29/11/2024 17:00;23/3/2025 00:00;8/4/2025 00:00;MIL;MILAN;AER;AER   .AEREOS;0;1032017,47;0;1032017,47;0;0;1053081,15;-21063,68;1032017,47;0;SALGRU
6188;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;ANT;2;29/11/2024 17:04;25/2/2025 00:00;17/3/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;0;2314207,28;0;2314207,28;0;0;2361436;-47228,72;2314207,28;0;EUR
6189;PN;AER;GEN;MS;MAR;7528;DOC;AGT;AGENCIAS;MOL;2;29/11/2024 17:08;30/3/2025 00:00;12/4/2025 00:00;IST;ESTAMBUL;AER;AER   .AEREOS;0;4195233;0;4195233;0;0;3913648,2;281584,8;4195233;0;MOE
6190;PN;AER;GEN;AM;Ama;843;Zen;AGT;AGENCIAS;MON;2;29/11/2024 17:14;15/7/2025 00:00;25/7/2025 00:00;CUBA;CUBA;AER;AER   .AEREOS;0;5862450;0;5862450;0;0;5902561,5;-40111,5;5862450;0;CAR
6191;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;CES;2;29/11/2024 17:24;19/12/2024 00:00;26/12/2024 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;1602792,35;0;1602792,35;0;0;1501887,7;100904,65;1602792,35;0;USA
6192;PN;AER;GEN;MS;MAR;882;Eli;AGT;AGENCIAS;LAR;3;29/11/2024 17:28;4/5/2025 00:00;17/5/2025 00:00;NATALL;NATAL;AER;AER   .AEREOS;0;2109700,34;0;2109700,34;0;0;2152753,35;-43053,01;2111638,98;-1938,64;BRA
6193;PN;AER;GEN;AM;Ama;166;PRE;AGT;AGENCIAS;TOR;2;29/11/2024 17:33;19/6/2025 00:00;;ASI;ASIA;AER;AER   .AEREOS;0;361240,06;0;361240,06;0;0;368614,4;-7374,34;365103,59;-3863,53;SALGRU
6194;PN;AER;GEN;MS;MAR;1066;Pro;AGT;AGENCIAS;BRI;5;29/11/2024 17:40;6/2/2025 00:00;13/2/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;2087363,25;0;2087363,25;0;0;1947259,05;140104,2;2087363,25;0;BRA
6195;PN;INT;GEN;INT;A D;1149;AIT;AGT;AGENCIAS;BER;5;29/11/2024 20:30;17/2/2025 00:00;25/2/2025 00:00;REPDOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;5589867,17;4923471,14;57625,58;4923471,14;57625,58;0;4649011,87;274459,27;4981096,72;0;CAR
